# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Nov 25 14:32:55 2025
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN sy_dist:        Distance [pc]
#
loc_rowid,pl_name,pl_orbper,pl_rade,pl_masse,pl_orbeccen,pl_eqt,st_mass,st_metratio,st_logg,sy_dist
286,CoRoT-13 b,4.03504443843,12.53306062,,,1233.17,,,4.467210,1148.93000000
287,CoRoT-13 b,4.03515000000,,,,,1.090000,[Fe/H],4.460000,1148.93000000
288,CoRoT-14 b,1.51214000000,11.41076200,2437.75610000,,1936.00,1.125000,[Fe/H],4.338000,1744.60000000
289,CoRoT-14 b,1.51214000000,12.21781000,2358.29860000,0.036000,,1.130000,,,1744.60000000
290,CoRoT-14 b,1.51214000000,12.22000000,2415.40000000,0.000000,1952.00,1.130000,[Fe/H],4.350000,1744.60000000
291,CoRoT-16 b,5.35227000000,13.11000000,170.03200000,0.330000,,1.098000,[M/H],4.360000,732.40900000
292,CoRoT-16 b,5.35227000000,13.11453000,168.13207000,0.370000,,1.098000,,,732.40900000
293,CoRoT-17 b,3.76810000000,11.43318000,765.97030000,0.081000,,1.040000,,,1176.12000000
294,CoRoT-17 b,3.76810000000,11.43000000,772.29000000,0.000000,1626.00,1.040000,[Fe/H],4.400000,1176.12000000
295,CoRoT-17 b,3.76810000000,11.28746300,781.86180000,,1610.00,1.043000,[Fe/H],4.035000,1176.12000000
296,CoRoT-18 b,1.90006930000,14.68000000,1102.82000000,0.080000,1550.00,0.950000,[Fe/H],4.400000,764.88900000
297,CoRoT-18 b,1.90008624739,15.04962078,,,1366.35,,,4.416150,764.88900000
298,CoRoT-18 b,1.90007690000,,,,,0.950000,[Fe/H],4.400000,764.88900000
299,CoRoT-18 b,1.90006930000,14.02245900,1039.30410000,,1490.00,0.861000,[Fe/H],4.442000,764.88900000
300,CoRoT-18 b,1.90006930000,14.68379000,1099.69180000,0.025000,,0.950000,[Fe/H],,764.88900000
301,CoRoT-18 b,1.90009000000,12.84551400,1048.83900000,,1487.00,0.880000,,4.491000,764.88900000
302,CoRoT-19 b,3.89713100000,,,,,1.210000,[Fe/H],4.070000,790.66300000
303,CoRoT-19 b,3.89713000000,13.33871000,346.43470000,,1630.00,1.181000,[Fe/H],4.115000,790.66300000
304,CoRoT-19 b,3.89713000000,14.45961000,367.09365000,0.056000,,1.210000,[Fe/H],,790.66300000
305,CoRoT-19 b,3.89712026062,13.49322275,,,1470.09,,,4.086250,790.66300000
306,CoRoT-19 b,3.89713000000,14.46000000,352.78000000,0.047000,2000.00,1.210000,[Fe/H],4.070000,790.66300000
307,CoRoT-19 b,3.89713790000,,,,,1.210000,[Fe/H],4.070000,790.66300000
308,CoRoT-2 b,1.74299350000,16.43200000,1102.82000000,0.014300,,0.960000,,,213.28300000
309,CoRoT-2 b,1.74299673000,,,,,0.972000,[M/H],4.481570,213.28300000
310,CoRoT-2 b,1.74301433466,16.92270968,,,1409.55,,,4.481570,213.28300000
311,CoRoT-2 b,1.74299906000,,,,,,,,213.28300000
312,CoRoT-2 b,1.74299640000,16.42116000,1051.97300000,0.000000,,,,,213.28300000
313,CoRoT-2 b,1.74299350000,16.36514000,1134.65310000,,1521.00,0.997000,[Fe/H],4.527000,213.28300000
314,CoRoT-2 b,1.74299350000,16.47723000,1150.54460000,,1548.00,1.018000,[Fe/H],4.530000,213.28300000
315,CoRoT-2 b,1.74299609000,16.53327500,,,,,[Fe/H],,213.28300000
316,CoRoT-2 b,1.74299700000,,,,,,[Fe/H],4.420000,213.28300000
317,CoRoT-2 b,1.74299750000,15.84952600,1052.01730000,0.000000,1535.00,0.970000,[Fe/H],4.300000,213.28300000
318,CoRoT-2 b,1.74299673000,16.43239400,1048.83900000,0.024000,,0.970000,,,213.28300000
319,CoRoT-2 b,1.74299705000,,,,,,[Fe/H],4.420000,213.28300000
320,CoRoT-20 b,9.24318000000,11.20900000,1315.81620000,,1024.00,1.100000,,4.350000,844.06100000
321,CoRoT-20 b,9.24285000000,9.41556000,1344.42090000,0.575000,,1.140000,,,844.06100000
322,CoRoT-20 b,9.24323029360,15.39650566,,,935.32,,,4.478130,844.06100000
323,CoRoT-20 b,9.24285000000,13.00244000,1608.21980000,,1100.00,1.110000,[Fe/H],4.230000,844.06100000
324,CoRoT-20 b,9.24285000000,,1366.66900000,0.590000,,1.140000,,,844.06100000
325,CoRoT-20 b,9.24285000000,9.42000000,1347.54000000,0.562000,1002.00,1.140000,[Fe/H],4.200000,844.06100000
326,CoRoT-20 c,1675.00000000000,,,0.600000,,1.140000,,,844.06100000
327,CoRoT-21 b,2.72474000000,14.57170000,718.29580000,0.000000,,1.290000,[Fe/H],3.700000,
328,CoRoT-21 b,2.72474000000,14.57170000,705.58260000,0.390000,,1.290000,,,
329,CoRoT-22 b,9.75598000000,4.88000000,12.20000000,0.077000,885.00,1.099000,[Fe/H],4.361000,627.15800000
330,CoRoT-23 b,3.63130000000,13.22662000,972.55980000,,1710.00,1.122000,[Fe/H],4.008000,1060.97000000
331,CoRoT-23 b,3.63130000000,11.76945000,982.09470000,0.160000,,1.140000,,,1060.97000000
332,CoRoT-23 b,3.63130000000,11.77000000,889.90000000,0.160000,1660.00,1.140000,[Fe/H],4.300000,1060.97000000
333,CoRoT-24 b,5.11340000000,3.70000000,5.70000000,0.000000,1070.00,0.910000,[Fe/H],4.550000,591.55500000
334,CoRoT-24 c,11.75900000000,5.00000000,28.00000000,0.000000,850.00,0.910000,[Fe/H],4.550000,591.55500000
335,CoRoT-25 b,4.86069000000,12.10572000,93.12419000,0.220000,,1.090000,[Fe/H],,1103.48000000
336,CoRoT-25 b,4.86069000000,12.11000000,85.81000000,0.000000,1330.00,1.090000,[Fe/H],4.310000,1103.48000000
337,CoRoT-26 b,4.20474000000,14.12334000,184.34140000,0.410000,,1.090000,,,1045.18000000
338,CoRoT-26 b,4.20474000000,14.12000000,165.26000000,0.000000,1600.00,1.090000,[Fe/H],3.990000,1045.18000000
339,CoRoT-27 b,3.57532000000,11.28700000,3302.11000000,0.065000,1500.00,1.050000,[M/H],4.400000,1010.28000000
340,CoRoT-27 b,3.57532000000,11.28746300,3273.64900000,0.034000,,1.050000,[Fe/H],,1010.28000000
341,CoRoT-28 b,5.20851000000,10.70459500,152.87623000,0.071000,,1.010000,,,766.18300000
342,CoRoT-28 b,5.20851000000,10.70459500,153.82972000,0.047000,,1.010000,[Fe/H],3.600000,766.18300000
343,CoRoT-29 b,2.85056150000,,,,,0.900000,,4.327720,806.50700000
344,CoRoT-29 b,2.85057000000,10.08810000,266.97720000,0.120000,,0.970000,,,806.50700000
345,CoRoT-29 b,2.85057000000,10.08810000,270.15550000,0.082000,,0.970000,[Fe/H],4.300000,806.50700000
346,CoRoT-3 b,4.25679940000,11.32109000,6814.27520000,0.016000,,1.370000,[Fe/H],,768.77100000
347,CoRoT-3 b,4.25679940000,11.13502060,6747.53090000,0.008000,,1.359000,,,768.77100000
348,CoRoT-3 b,4.25679940000,11.62373300,6979.54680000,,1695.00,1.403000,[Fe/H],4.191000,768.77100000
349,CoRoT-3 b,4.25680000000,11.32000000,6883.91000000,0.000000,,1.370000,,4.220000,768.77100000
350,CoRoT-3 b,,,,,,1.410000,[Fe/H],4.250000,768.77100000
351,CoRoT-30 b,9.06005000000,11.30988100,921.70700000,0.007000,,0.980000,[Fe/H],4.400000,1032.23000000
352,CoRoT-31 b,4.62941000000,16.36514000,266.97720000,0.020000,,1.250000,[Fe/H],3.850000,2005.76000000
353,CoRoT-32 b,6.71837000000,6.38913000,47.67450000,,938.00,1.080000,[Fe/H],4.670000,576.68300000
354,CoRoT-32 b,6.71836780000,,,,,1.080000,[Fe/H],4.670000,576.68300000
355,CoRoT-35 b,3.22748000000,18.83108758,349.61124770,0.000000,1747.00,1.010000,[Fe/H],4.010000,1123.21000000
356,CoRoT-36 b,5.61653100000,15.80466279,216.12331676,0.000000,1567.00,1.320000,[Fe/H],4.160000,925.95800000
357,CoRoT-4 b,9.20205000000,13.33871000,223.43449000,0.140000,,1.160000,,,726.41200000
358,CoRoT-4 b,9.20164964154,13.43739593,,,963.83,,,4.366510,726.41200000
359,CoRoT-4 b,9.20205000000,13.34000000,228.83000000,0.000000,1074.00,1.160000,,4.410000,726.41200000
360,CoRoT-4 b,9.20205000000,13.00244000,232.33373000,,1058.00,1.194000,[Fe/H],4.395900,726.41200000
361,CoRoT-5 b,4.03791560000,14.07850400,145.88397000,,1397.00,0.990000,,4.339000,882.47200000
362,CoRoT-5 b,4.03789620000,15.55800000,148.42000000,0.090000,1438.00,1.000000,[M/H],4.190000,882.47200000
363,CoRoT-5 b,4.03790124331,18.38267405,,,1350.57,,,4.287330,882.47200000
364,CoRoT-5 b,4.03791560000,,,,,,,,882.47200000
365,CoRoT-5 b,4.03789620000,15.55809200,151.92274000,0.087000,,1.000000,[Fe/H],,882.47200000
366,CoRoT-5 b,4.03789620000,13.24903800,149.38010000,,1348.00,1.025000,[Fe/H],4.405300,882.47200000
367,CoRoT-6 b,8.88659300000,13.06800000,940.74000000,0.100000,1017.00,1.050000,[Fe/H],4.430000,645.29400000
368,CoRoT-6 b,8.88662870000,,,,,,,,645.29400000
369,CoRoT-6 b,8.88659300000,13.06969400,937.59850000,0.180000,,1.050000,[Fe/H],,645.29400000
370,CoRoT-6 b,8.88659300000,13.28266500,940.77680000,,1025.00,1.054000,[Fe/H],4.425000,645.29400000
371,CoRoT-7 b,0.85400000000,1.58000000,4.60000000,,,0.884000,[Fe/H],4.540000,159.90600000
372,CoRoT-7 b,0.85358500000,1.68000000,21.00000000,,,0.930000,[M/H],4.500000,159.90600000
373,CoRoT-7 b,0.85359163000,1.68135000,4.07660518,0.000000,,0.820000,[Fe/H],4.500000,159.90600000
374,CoRoT-7 b,0.85358500000,1.86069400,6.99226000,,1910.00,0.884000,[Fe/H],4.420000,159.90600000
375,CoRoT-7 b,0.85359159000,1.58500000,5.74000000,0.000000,1756.00,0.913000,[Fe/H],4.573000,159.90600000
376,CoRoT-7 b,0.85358500000,,4.80000000,0.000000,,0.899000,[M/H],4.518530,159.90600000
377,CoRoT-7 b,0.85350000000,1.52800000,6.05600000,,,0.915000,,,159.90600000
378,CoRoT-7 b,0.85359165000,,4.73000000,0.120000,,0.899000,[M/H],4.518530,159.90600000
379,CoRoT-7 c,3.69700000000,,13.28900000,,,0.915000,,,159.90600000
380,CoRoT-7 c,3.70000000000,,13.56000000,0.120000,,0.899000,[M/H],4.518530,159.90600000
381,CoRoT-7 c,3.69800000000,,8.40000000,0.000000,,0.899000,[M/H],4.518530,159.90600000
382,CoRoT-7 d,8.96600000000,,17.14200000,,,0.915000,,,159.90600000
383,CoRoT-8 b,6.21229000000,6.39000000,69.92000000,0.000000,,0.880000,[M/H],4.580000,322.03700000
384,CoRoT-8 b,6.21229000000,7.98080800,68.65128000,,922.00,0.878000,[Fe/H],4.475000,322.03700000
385,CoRoT-8 b,6.21244500000,6.93837100,69.28694000,,870.00,0.890000,,4.580000,322.03700000
386,CoRoT-8 b,6.21238100000,6.38913000,69.28694000,0.190000,,0.880000,,,322.03700000
387,CoRoT-9 b,95.27380000000,11.62373300,262.52758000,,413.00,0.960000,[Fe/H],4.476000,412.98000000
388,CoRoT-9 b,95.27265600000,11.94879400,268.88418000,0.134000,,0.960000,[Fe/H],,412.98000000
389,CoRoT-9 b,95.27265600000,11.94879400,266.97720000,0.133000,420.00,0.960000,[Fe/H],4.540000,412.98000000
390,CoRoT-9 b,95.27272500000,,,,,,,,412.98000000
391,CoRoT-9 b,95.27380000000,11.77000000,266.97000000,0.110000,,0.990000,[M/H],4.540000,412.98000000
392,DE CVn b,4098.10000000000,,,0.000000,,0.510000,,,30.52250000
393,DENIS-P J082303.1-491201 b,246.36000000000,,9057.77000000,0.345000,,0.075000,,,
394,DH Tau b,,,3496.00000000,,,0.330000,,,134.84600000
395,DH Tau b,,30.26430000,3496.13000000,,2200.00,0.683000,,4.001030,134.84600000
396,DMPP-1 b,18.57000000000,,,0.083000,877.00,1.210000,,4.410000,62.53880000
397,DMPP-1 c,6.58400000000,,,0.057000,1239.00,1.210000,,4.410000,62.53880000
398,DMPP-1 d,2.88200000000,,,0.070000,1632.00,1.210000,,4.410000,62.53880000
399,DMPP-1 e,5.51600000000,,,0.070000,1314.00,1.210000,,4.410000,62.53880000
400,DMPP-2 b,5.20720000000,,,0.078000,1000.00,1.440000,,4.100000,137.94000000
401,DMPP-3 A b,6.67320000000,,,0.140000,854.00,0.870000,[Fe/H],4.300000,45.23000000
402,DMPP-3 A b,6.67360000000,,,0.000000,854.00,,,,45.23000000
403,DMPP-4 b,3.49820000000,,,0.063000,,1.250000,[Fe/H],4.240000,25.32840000
404,DP Leo b,8693.00000000000,,1995.88832000,,,,,,305.68400000
405,DP Leo b,10220.00000000000,,,0.390000,,0.690000,,,305.68400000
406,DS Tuc A b,8.13870000000,5.63000000,413.17900000,,,0.959000,[Fe/H],4.600000,44.06220000
407,DS Tuc A b,8.13826800000,5.70000000,,0.000000,850.00,1.010000,,,44.06220000
408,DS Tuc A b,8.13822217724,6.17576816,,,836.71,,,4.438000,44.06220000
409,EPIC 201170410.02,6.79870000000,1.04700000,,0.000000,,0.287000,[Fe/H],4.999000,
410,EPIC 201238110 b,28.16960000000,2.20000000,,,,,,,159.25900000
411,EPIC 201238110 b,28.16560000000,1.87000000,,,,0.410000,,,159.25900000
412,EPIC 201427007 b,0.72091000000,1.50000000,,,,,[Fe/H],4.400000,706.39100000
413,EPIC 201497682 b,2.13174000000,0.69200000,,,,0.780000,,,253.02600000
414,EPIC 201595106 b,0.87724000000,1.56500000,7.67000000,0.000000,2038.00,0.958000,[Fe/H],4.435000,232.10000000
415,EPIC 201595106 b,0.87721400000,1.30000000,,,,,[Fe/H],4.600000,232.10000000
416,EPIC 201595106 b,0.87718300000,1.40575209,,,,,[Fe/H],4.480000,232.10000000
417,EPIC 201595106 b,0.87703000000,1.20000000,,,1874.00,1.018000,[M/H],4.453810,232.10000000
418,EPIC 201615463 c,3.80464000000,1.22000000,,,,1.073000,,,476.88200000
419,EPIC 201754305 d,2.71578000000,1.03000000,,,,0.670000,,,334.96700000
420,EPIC 201757695.02,2.04780000000,0.90819000,,0.000000,,0.727000,[Fe/H],4.659000,
421,EPIC 201833600 c,3.96165000000,1.48000000,,,,,,,257.44300000
422,EPIC 201833600 c,3.96151000000,1.00000000,,,,0.611000,,,257.44300000
423,EPIC 201841433 b,4.16980000000,1.04000000,,,,0.802000,[Fe/H],4.595000,436.48800000
424,EPIC 201841433 b,4.16888000000,1.41000000,,,,,,,436.48800000
425,EPIC 201841433 b,4.16959000000,1.10000000,,,,0.802000,,,436.48800000
426,EPIC 205950854 c,8.04680000000,1.18000000,,,,0.907000,,,243.93500000
427,EPIC 205950854 c,8.05072200000,1.31000000,,,960.60,0.877000,,,243.93500000
428,EPIC 205950854 c,8.05160000000,1.62000000,,,,,,,243.93500000
429,EPIC 206024342 b,4.50756000000,1.70000000,,,,0.928000,,,369.88800000
430,EPIC 206024342 b,4.50717000000,1.44000000,,,,,,,369.88800000
431,EPIC 206024342 c,0.91172400000,1.40000000,,,,,[Fe/H],4.500000,369.88800000
432,EPIC 206024342 c,0.91165670000,1.35000000,,,,,,,369.88800000
433,EPIC 206024342 c,0.91161800000,1.16000000,,,,,,,369.88800000
434,EPIC 206024342 d,14.64154100000,2.94000000,,,,,,,369.88800000
435,EPIC 206024342 d,14.63700000000,4.00000000,,,,,,4.200000,369.88800000
436,EPIC 206024342 d,14.64753100000,2.60000000,,,,,[Fe/H],4.500000,369.88800000
437,EPIC 206024342 d,14.64350000000,2.52000000,,,,,,,369.88800000
438,EPIC 206032309 b,2.87814000000,1.01000000,,,,0.221000,,,161.36500000
439,EPIC 206042996 b,5.29860000000,1.70000000,,,,,[Fe/H],4.800000,451.76900000
440,EPIC 206042996 b,5.29711000000,1.62000000,,,,0.565000,,,451.76900000
441,EPIC 206042996 b,5.29853000000,3.32000000,,,,,,,451.76900000
442,EPIC 206042996 c,0.35490972000,1.45000000,,,,,,,451.76900000
443,EPIC 206042996 c,0.35488400000,1.20000000,,,,,[Fe/H],4.800000,451.76900000
444,EPIC 206215704 b,2.25543600000,1.00000000,,,,,[Fe/H],4.900000,109.88800000
445,EPIC 206215704 b,2.25372000000,0.90000000,,,,0.407000,,,109.88800000
446,EPIC 206215704 b,2.25558000000,2.00000000,,,,,,,109.88800000
447,EPIC 206317286 b,1.58316000000,1.22000000,,,,,,,314.35000000
448,EPIC 206317286 b,1.58252000000,0.96000000,,,,0.711000,,,314.35000000
449,EPIC 206317286 c,17.51547200000,2.09400000,,,,0.832000,[Fe/H],4.596000,314.35000000
450,EPIC 206317286 c,17.51250000000,2.15000000,,,,,,,314.35000000
451,EPIC 206317286 c,17.50166200000,2.63000000,,,,,,,314.35000000
452,EPIC 211822797 b,21.15950000000,,,,,0.585671,,4.653710,186.19700000
453,EPIC 211822797 b,21.17623917000,,,,,0.585671,,4.653710,186.19700000
454,EPIC 211822797 b,21.16860000000,2.18000000,,,,,,,186.19700000
455,EPIC 211822797 b,21.17019630000,1.92000000,,,431.00,0.620000,[Fe/H],4.700000,186.19700000
456,EPIC 211822797 b,21.16986100000,1.98000000,,0.060000,,0.663459,,,186.19700000
457,EPIC 211822797 b,21.16961900000,2.20000000,,0.180000,,0.610000,[Fe/H],,186.19700000
458,EPIC 211945201 b,19.49100000000,,,,,1.158000,,4.232400,181.69000000
459,EPIC 211945201 b,19.49100000000,5.50000000,11.00000000,,809.00,1.170000,[Fe/H],4.180000,181.69000000
460,EPIC 211945201 b,19.49214730000,5.50689000,,,662.00,,,4.230000,181.69000000
461,EPIC 211945201 b,19.49213000000,6.12000000,27.00000000,0.000000,886.35,1.180000,[Fe/H],4.250000,181.69000000
462,EPIC 211945201 b,19.49179500000,5.84689735,,,,,[Fe/H],4.140000,181.69000000
463,EPIC 211945201 b,19.50735025000,,,,,1.158000,,4.232400,181.69000000
464,EPIC 211945201 b,19.49196500000,6.80000000,,,,,,4.219000,181.69000000
465,EPIC 211945201 b,19.49213200000,6.00000000,,,,,,,181.69000000
466,EPIC 211945201 b,19.49214980000,,,,,1.180000,[Fe/H],4.250000,181.69000000
467,EPIC 211945201 b,19.49183000000,5.96000000,,,,,,,181.69000000
468,EPIC 211945201 b,19.49221000000,5.76000000,,,817.00,1.170000,[Fe/H],4.220000,181.69000000
469,EPIC 212297394 b,2.28896000000,1.83000000,,,,,,,418.39500000
470,EPIC 212297394 b,2.28943000000,1.32300000,,,,0.829000,,,418.39500000
471,EPIC 212297394 b,2.28936300000,1.48000000,,,1149.00,0.830000,[Fe/H],4.550000,418.39500000
472,EPIC 212297394 c,5.21396500000,2.27000000,,,866.00,0.830000,[Fe/H],4.550000,418.39500000
473,EPIC 212297394 c,5.21300000000,,,,,0.831000,,4.577560,418.39500000
474,EPIC 212297394 c,5.21378000000,2.29000000,,,,,,,418.39500000
475,EPIC 212424622 b,18.09830000000,2.17000000,,,,1.106000,,,611.80400000
476,EPIC 212424622 b,18.09710000000,2.21000000,,,,,,,611.80400000
477,EPIC 212499991 b,34.88500000000,1.60000000,,,,0.912000,,,283.29000000
478,EPIC 212587672 b,15.28410000000,1.39000000,,,,,,,320.07000000
479,EPIC 212587672 b,15.28078000000,1.26000000,,,756.00,0.990000,[Fe/H],4.450000,320.07000000
480,EPIC 212587672 b,15.28410000000,1.12000000,,,,0.950000,,,320.07000000
481,EPIC 212587672 c,23.22600000000,,,,,1.130000,,4.535820,320.07000000
482,EPIC 212587672 c,23.22855500000,2.32000000,,,658.00,0.990000,[Fe/H],4.450000,320.07000000
483,EPIC 212587672 c,23.24110566000,,,,,1.130000,,4.535820,320.07000000
484,EPIC 212587672 c,23.22600000000,2.30000000,,,,,,,320.07000000
485,EPIC 212587672 c,23.22590000000,2.31000000,,,,,,,320.07000000
486,EPIC 212587672 c,23.22600100000,2.24459533,,,,,[Fe/H],4.490000,320.07000000
487,EPIC 212624936 b,0.57865700000,1.20000000,,,,,[Fe/H],4.400000,561.92900000
488,EPIC 212624936 c,11.81143700000,2.30000000,,,,,[Fe/H],4.400000,561.92900000
489,EPIC 212624936 c,11.81387000000,2.67000000,,,,,,,561.92900000
490,EPIC 212737443 b,13.60697954000,,,,,0.724000,,4.646910,336.25000000
491,EPIC 212737443 b,13.60300000000,2.58600000,,0.200000,536.00,0.690000,[Fe/H],4.622000,336.25000000
492,EPIC 212737443 b,13.60300000000,,,,,0.724000,,4.646910,336.25000000
493,EPIC 212737443 c,65.55000000000,2.69000000,,0.200000,316.00,0.690000,[Fe/H],4.622000,336.25000000
494,EPIC 220492298 b,0.76240600000,0.99000000,,,,,[Fe/H],4.500000,624.51200000
495,EPIC 220554210 c,0.70531000000,1.48000000,,,,0.940000,,,496.28900000
496,EPIC 220554210 c,0.70538600000,1.73000000,,,,,,,496.28900000
497,EPIC 220554210 c,0.70531000000,1.60000000,,,,,[Fe/H],4.500000,496.28900000
498,EPIC 220674823 b,0.57129200000,1.52000000,8.36000000,0.000000,2333.00,0.945000,[Fe/H],4.530000,244.59000000
499,EPIC 220674823 b,0.57133600000,1.80000000,,,,,,,244.59000000
500,EPIC 220674823 b,0.57131270000,1.67600000,7.80000000,0.000000,2299.00,0.913000,[Fe/H],4.408000,244.59000000
501,EPIC 220674823 b,0.57100000000,1.71200000,7.72000000,,,0.902000,[Fe/H],4.420000,244.59000000
502,EPIC 220674823 b,0.57133100000,1.82000000,,,2119.00,0.970000,[Fe/H],4.450000,244.59000000
503,EPIC 220674823 b,0.57129200000,1.72500000,8.21000000,0.000000,2300.00,0.950000,[Fe/H],,244.59000000
504,EPIC 220674823 b,0.57129900000,1.66855539,,,,0.966939,[Fe/H],4.540000,244.59000000
505,EPIC 220674823 b,0.57121200000,1.60000000,,,,,[Fe/H],4.600000,244.59000000
506,EPIC 220674823 b,0.57128500000,1.81600000,,,,,,,244.59000000
507,EPIC 220674823 b,0.57130800000,1.46000000,,0.000000,,0.930000,[Fe/H],4.560000,244.59000000
508,EPIC 220674823 b,0.57128200000,1.87000000,8.03000000,,2115.00,0.910000,[Fe/H],4.420000,244.59000000
509,EPIC 220674823 b,0.57133600000,1.82000000,9.00000000,,2063.00,0.920000,[Fe/H],4.420000,244.59000000
510,EPIC 220674823 c,13.34124500000,2.53000000,,0.000000,,0.930000,[Fe/H],4.560000,244.59000000
511,EPIC 220674823 c,13.33974600000,2.70490157,,,,0.966939,[Fe/H],4.540000,244.59000000
512,EPIC 220674823 c,13.33868700000,2.80000000,,,,,,,244.59000000
513,EPIC 220674823 c,13.33989000000,2.84000000,7.32000000,0.170000,804.00,0.913000,[Fe/H],4.408000,244.59000000
514,EPIC 220674823 c,13.33870000000,2.77000000,5.70000000,,722.00,0.920000,[Fe/H],4.420000,244.59000000
515,EPIC 220674823 c,13.33461500000,2.20000000,,,,,[Fe/H],4.600000,244.59000000
516,EPIC 220674823 c,13.33970000000,2.83600000,8.90000000,0.130000,805.00,0.950000,[Fe/H],,244.59000000
517,EPIC 220674823 c,13.33970000000,2.50000000,5.80000000,0.180000,774.00,0.945000,[Fe/H],4.530000,244.59000000
518,EPIC 220674823 c,13.33877000000,3.79000000,,,,,,,244.59000000
519,EPIC 220674823 c,13.33907900000,2.73000000,,,741.00,0.970000,[Fe/H],4.450000,244.59000000
520,EPIC 220674823 c,13.33918000000,3.01000000,5.00000000,,740.00,0.910000,[Fe/H],4.420000,244.59000000
521,EPIC 228836835 b,0.72811300000,1.10000000,,,,,[Fe/H],5.000000,150.12400000
522,EPIC 228836835 b,0.72813000000,1.27000000,,,932.00,0.418179,,4.804900,150.12400000
523,EPIC 229004835 b,16.14113200000,2.33200000,10.40000000,0.230000,804.00,0.970000,[Fe/H],,121.97100000
524,EPIC 229004835 b,16.14044200000,2.05969274,,,,,[Fe/H],4.400000,121.97100000
525,EPIC 229004835 b,16.13880000000,2.18000000,19.30000000,,734.00,0.950000,[Fe/H],4.420000,121.97100000
526,EPIC 229004835 b,16.13655000000,2.02000000,,,739.00,1.067000,,4.470310,121.97100000
527,EPIC 246851721 b,6.18023500000,11.78065900,953.49000000,,1401.00,1.317000,[Fe/H],4.157000,372.63200000
528,EPIC 246851721 b,6.18026790000,,,,,1.317000,[Fe/H],4.157000,372.63200000
529,EPIC 246851721 b,6.18026138745,13.70374653,,,1406.03,,,4.080000,372.63200000
530,EPIC 248847494 b,3650.00000000000,12.44199000,4131.79000000,0.000000,183.00,0.900000,[Fe/H],3.520000,551.88600000
531,EPIC 249893012 b,3.59510000000,1.95000000,8.75000000,0.060000,1616.00,1.050000,[Fe/H],3.990000,321.29600000
532,EPIC 249893012 c,15.62400000000,3.67000000,14.67000000,0.070000,990.00,1.050000,[Fe/H],3.990000,321.29600000
533,EPIC 249893012 d,35.74700000000,3.94000000,10.18000000,0.150000,752.00,1.050000,[Fe/H],3.990000,321.29600000
534,FU Tau b,,,5085.28000000,,2375.00,0.050000,,,
535,FU Tau b,,,6038.73973300,,2559.00,,,,
536,G 192-15 b,2.27476000000,,,0.000000,453.60,0.132000,,,9.53114000
537,G 192-15 c,1219.00000000000,,,0.676000,55.90,0.132000,,,9.53114000
538,G 196-3 b,,,8263.53858200,,1670.00,,,,21.79120000
539,G 261-6 b,5.45360000000,,,0.000000,322.30,0.118000,,,10.62670000
540,G 264-012 b,2.30538000000,,,,587.00,0.297000,[Fe/H],4.850000,16.00900000
541,G 264-012 c,8.05180000000,,,,387.00,0.297000,[Fe/H],4.850000,16.00900000
542,G 268-110 b,1.43263000000,,,0.000000,534.00,0.137000,,,
543,G 9-40 b,5.74599450000,2.06081000,,,393.00,,,4.910000,27.92760000
544,G 9-40 b,5.74600700000,2.02500000,11.70000000,0.000000,456.00,0.290000,[Fe/H],4.926000,27.92760000
545,G 9-40 b,5.74599960000,,,,,0.290000,[Fe/H],4.926000,27.92760000
546,G 9-40 b,5.74599820000,1.90000000,4.00000000,0.000000,440.60,0.295200,[Fe/H],4.840000,27.92760000
547,G 9-40 b,5.74591200000,,,,,,,4.943000,27.92760000
548,GJ 1002 b,10.34650000000,,,,230.90,0.120000,[Fe/H],5.100000,4.84867000
549,GJ 1002 c,21.20200000000,,,,181.70,0.120000,[Fe/H],5.100000,4.84867000
550,GJ 1061 b,3.20400000000,,,0.310000,,0.120000,[Fe/H],,3.67278000
551,GJ 1061 c,6.68900000000,,,0.290000,,0.120000,[Fe/H],,3.67278000
552,GJ 1061 d,13.03100000000,,,0.530000,,0.120000,[Fe/H],,3.67278000
553,GJ 1132 b,1.62892911000,1.19151465,1.83704819,0.011800,583.80,0.194500,[Fe/H],5.037000,12.61300000
554,GJ 1132 b,1.62893000000,1.16000000,1.62000000,0.000000,409.00,0.181000,[Fe/H],,12.61300000
555,GJ 1132 b,1.62893040000,,,,,0.181000,[Fe/H],,12.61300000
556,GJ 1132 b,,,1.58000000,,,,,,12.61300000
557,GJ 1132 b,1.62893219977,1.21456642,,,545.71,,,4.863750,12.61300000
558,GJ 1132 b,1.62892870000,1.43000000,1.63000000,,644.00,0.181000,,4.881000,12.61300000
559,GJ 1132 b,1.62893100000,1.13000000,1.66000000,0.220000,529.00,0.181000,,,12.61300000
